date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-06-18,FR_ARA_03,,,,,0,0,21,18,0,0,78,112,,,,,,,,,10,5,,,,,1,0,,,,,,
2020-06-18,FR_ARA_07,,,,,0,0,76,31,2,0,208,220,,,,,,,,,6,5,,,,,1,0,,,,,,
2020-06-18,FR_ARA_15,,,,,0,0,6,3,0,0,29,21,,,,,,,,,5,4,,,,,0,0,,,,,,
2020-06-18,FR_ARA_26,,,,,0,0,79,50,2,2,266,231,,,,,,,,,21,12,,,,,1,0,,,,,,
2020-06-18,FR_ARA_38,,,,,1,0,88,64,1,1,322,334,,,,,,,,,30,28,,,,,4,0,,,,,,
2020-06-18,FR_ARA_42,,,,,0,0,166,79,-1,1,481,453,,,,,,,,,63,43,,,,,6,1,,,,,,
2020-06-18,FR_ARA_43,,,,,0,0,11,7,0,0,41,64,,,,,,,,,0,2,,,,,0,0,,,,,,
2020-06-18,FR_ARA_63,,,,,0,0,25,17,0,0,91,83,,,,,,,,,9,8,,,,,2,0,,,,,,
2020-06-18,FR_ARA_69,,,,,0,0,356,279,0,4,1388,1477,,,,,,,,,104,105,,,,,9,7,,,,,,
2020-06-18,FR_ARA_73,,,,,0,0,40,29,0,0,170,222,,,,,,,,,13,10,,,,,0,0,,,,,,
2020-06-18,FR_ARA_74,,,,,0,0,108,55,0,0,441,380,,,,,,,,,50,43,,,,,2,0,,,,,,
2020-06-18,FR_BFC,,,,,0,1,583,449,3,1,1790,1973,,,,,,,,,112,80,,,,,13,2,,,,,,
2020-06-18,FR_BFC_21,,,,,0,0,141,107,2,0,415,498,,,,,,,,,15,9,,,,,2,0,,,,,,
2020-06-18,FR_BFC_25,,,,,0,0,85,63,0,0,316,303,,,,,,,,,14,8,,,,,1,2,,,,,,
2020-06-18,FR_BFC_39,,,,,0,0,30,30,-1,0,127,173,,,,,,,,,7,6,,,,,0,0,,,,,,
2020-06-18,FR_BFC_58,,,,,0,0,15,12,0,0,30,57,,,,,,,,,3,7,,,,,1,0,,,,,,
2020-06-18,FR_BFC_70,,,,,0,0,51,26,0,0,148,140,,,,,,,,,14,5,,,,,0,0,,,,,,
2020-06-18,FR_BFC_71,,,,,0,0,107,92,0,0,314,394,,,,,,,,,27,26,,,,,5,0,,,,,,
2020-06-18,FR_BFC_89,,,,,0,0,47,41,1,0,161,172,,,,,,,,,16,8,,,,,3,0,,,,,,
2020-06-18,FR_BFC_90,,,,,0,1,107,78,1,1,279,236,,,,,,,,,16,11,,,,,1,0,,,,,,
2020-06-18,FR_BRE,,,,,0,0,149,108,1,3,660,562,,,,,,,,,75,53,,,,,5,3,,,,,,
2020-06-18,FR_BRE_22,,,,,0,0,21,16,1,0,98,101,,,,,,,,,10,14,,,,,1,2,,,,,,
2020-06-18,FR_BRE_29,,,,,0,0,28,15,0,0,96,70,,,,,,,,,10,8,,,,,0,0,,,,,,
2020-06-18,FR_BRE_35,,,,,0,0,45,41,0,1,248,195,,,,,,,,,32,21,,,,,2,1,,,,,,
2020-06-18,FR_BRE_56,,,,,0,0,55,36,0,2,218,196,,,,,,,,,23,10,,,,,2,0,,,,,,
2020-06-18,FR_COR,,,,,0,0,33,26,0,0,115,127,,,,,,,,,8,8,,,,,1,1,,,,,,
2020-06-18,FR_COR_2A,,,,,0,0,27,21,0,0,56,78,,,,,,,,,8,7,,,,,1,0,,,,,,
2020-06-18,FR_COR_2B,,,,,0,0,6,5,0,0,59,49,,,,,,,,,0,1,,,,,0,1,,,,,,
2020-06-18,FR_CVL,,,,,2,5,302,238,2,0,930,952,,,,,,,,,238,223,,,,,17,5,,,,,,
2020-06-18,FR_CVL_18,,,,,1,3,39,43,1,-1,79,80,,,,,,,,,20,23,,,,,0,0,,,,,,
2020-06-18,FR_CVL_28,,,,,1,1,68,65,0,1,254,239,,,,,,,,,46,51,,,,,8,1,,,,,,
2020-06-18,FR_CVL_36,,,,,0,0,42,37,0,0,45,64,,,,,,,,,40,41,,,,,2,1,,,,,,
2020-06-18,FR_CVL_37,,,,,0,0,54,28,0,0,140,172,,,,,,,,,38,31,,,,,2,2,,,,,,
2020-06-18,FR_CVL_41,,,,,0,0,36,27,0,0,118,116,,,,,,,,,44,43,,,,,0,0,,,,,,
2020-06-18,FR_CVL_45,,,,,0,1,63,38,1,0,294,281,,,,,,,,,50,34,,,,,5,1,,,,,,
2020-06-18,FR_GES,,,,,5,3,2067,1449,19,15,6066,5705,,,,,,,,,662,664,,,,,58,18,,,,,,
2020-06-18,FR_GES_08,,,,,0,0,35,20,0,0,98,106,,,,,,,,,8,6,,,,,2,1,,,,,,
2020-06-18,FR_GES_10,,,,,0,0,88,48,0,0,322,290,,,,,,,,,15,10,,,,,3,0,,,,,,
2020-06-18,FR_GES_51,,,,,3,0,154,108,4,3,465,503,,,,,,,,,49,44,,,,,5,1,,,,,,
2020-06-18,FR_GES_52,,,,,0,0,41,45,0,1,121,119,,,,,,,,,8,17,,,,,1,0,,,,,,
2020-06-18,FR_GES_54,,,,,0,0,208,146,0,1,548,575,,,,,,,,,56,57,,,,,7,4,,,,,,
2020-06-18,FR_GES_55,,,,,0,0,56,45,1,0,241,236,,,,,,,,,5,13,,,,,1,0,,,,,,
2020-06-18,FR_GES_57,,,,,1,0,471,349,6,1,1167,1135,,,,,,,,,155,146,,,,,22,6,,,,,,
2020-06-18,FR_GES_67,,,,,0,2,379,272,3,3,1298,1115,,,,,,,,,184,180,,,,,5,4,,,,,,
2020-06-18,FR_GES_68,,,,,0,1,484,306,5,5,1454,1272,,,,,,,,,164,173,,,,,12,2,,,,,,
2020-06-18,FR_GES_88,,,,,1,0,151,110,0,1,352,354,,,,,,,,,18,18,,,,,0,0,,,,,,
2020-06-18,FR_GF,,,,,0,0,8,2,22,12,204,186,,,,,,,,,82,96,,,,,10,14,,,,,,
2020-06-18,FR_GUA,,,,,0,0,16,14,0,0,82,78,,,,,,,,,10,2,,,,,0,0,,,,,,
2020-06-18,FR_HDF,,,,,2,0,1020,785,10,12,2958,3146,,,,,,,,,528,601,,,,,58,20,,,,,,
2020-06-18,FR_HDF_02,,,,,0,0,165,105,6,5,434,562,,,,,,,,,56,60,,,,,4,4,,,,,,
2020-06-18,FR_HDF_59,,,,,1,0,323,284,1,5,1054,1049,,,,,,,,,221,258,,,,,23,10,,,,,,
2020-06-18,FR_HDF_60,,,,,0,0,230,172,2,2,517,533,,,,,,,,,115,140,,,,,7,0,,,,,,
2020-06-18,FR_HDF_62,,,,,0,0,170,134,1,0,611,639,,,,,,,,,95,99,,,,,19,5,,,,,,
2020-06-18,FR_HDF_80,,,,,1,0,132,90,0,0,342,363,,,,,,,,,41,44,,,,,5,1,,,,,,
2020-06-18,FR_IDF,,,,,3,1,4436,2907,30,48,14577,12007,,,,,,,,,2338,2206,,,,,247,103,,,,,,
2020-06-18,FR_IDF_75,,,,,1,1,1094,637,4,6,3305,2599,,,,,,,,,351,268,,,,,63,17,,,,,,
2020-06-18,FR_IDF_77,,,,,0,0,407,268,4,1,1411,1099,,,,,,,,,152,161,,,,,29,13,,,,,,
2020-06-18,FR_IDF_78,,,,,0,0,312,198,1,2,1062,972,,,,,,,,,237,220,,,,,22,3,,,,,,
2020-06-18,FR_IDF_91,,,,,1,0,291,227,1,1,1164,1017,,,,,,,,,227,241,,,,,27,12,,,,,,
2020-06-18,FR_IDF_92,,,,,0,0,617,450,9,14,2279,1886,,,,,,,,,435,380,,,,,44,20,,,,,,
2020-06-18,FR_IDF_93,,,,,1,0,595,378,7,12,1920,1574,,,,,,,,,384,363,,,,,40,28,,,,,,
2020-06-18,FR_IDF_94,,,,,0,0,685,486,2,3,2041,1825,,,,,,,,,340,368,,,,,17,7,,,,,,
2020-06-18,FR_IDF_95,,,,,0,0,435,263,2,9,1395,1035,,,,,,,,,212,205,,,,,5,3,,,,,,
2020-06-18,FR_LRE,,,,,0,0,2,0,0,0,132,132,,,,,,,,,36,10,,,,,2,4,,,,,,
2020-06-18,FR_MAY,,,,,0,0,36,14,4,2,282,330,,,,,,,,,48,34,,,,,8,10,,,,,,
2020-06-18,FR_MQ,,,,,0,0,20,8,0,0,94,84,,,,,,,,,14,4,,,,,2,0,,,,,,
2020-06-18,FR_NAQ,,,,,1,0,241,171,2,3,1103,1006,,,,,,,,,74,67,,,,,10,6,,,,,,
2020-06-18,FR_NAQ_16,,,,,0,0,8,5,0,0,34,21,,,,,,,,,4,0,,,,,1,0,,,,,,
2020-06-18,FR_NAQ_17,,,,,1,0,32,18,0,3,77,57,,,,,,,,,9,8,,,,,0,1,,,,,,
2020-06-18,FR_NAQ_19,,,,,0,0,28,9,0,0,85,74,,,,,,,,,0,0,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_23,,,,,0,0,8,5,0,0,38,33,,,,,,,,,4,3,,,,,2,1,,,,,,
2020-06-18,FR_NAQ_24,,,,,0,0,6,7,0,0,47,40,,,,,,,,,6,5,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_33,,,,,0,0,77,74,2,0,457,450,,,,,,,,,33,39,,,,,6,4,,,,,,
2020-06-18,FR_NAQ_40,,,,,0,0,7,6,0,0,42,29,,,,,,,,,2,3,,,,,1,0,,,,,,
2020-06-18,FR_NAQ_47,,,,,0,0,9,1,-1,0,40,33,,,,,,,,,5,3,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_64,,,,,0,0,20,7,0,0,117,105,,,,,,,,,1,0,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_79,,,,,0,0,11,10,0,0,34,31,,,,,,,,,1,2,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_86,,,,,0,0,22,17,0,0,74,66,,,,,,,,,6,2,,,,,0,0,,,,,,
2020-06-18,FR_NAQ_87,,,,,0,0,13,12,1,0,58,67,,,,,,,,,3,2,,,,,0,0,,,,,,
2020-06-18,FR_NOR,,,,,0,0,247,180,6,8,763,815,,,,,,,,,126,131,,,,,12,1,,,,,,
2020-06-18,FR_NOR_14,,,,,0,0,56,27,0,0,150,150,,,,,,,,,14,25,,,,,1,0,,,,,,
2020-06-18,FR_NOR_27,,,,,0,0,39,42,4,8,90,118,,,,,,,,,28,22,,,,,0,0,,,,,,
2020-06-18,FR_NOR_50,,,,,0,0,21,26,0,0,73,63,,,,,,,,,22,16,,,,,4,0,,,,,,
2020-06-18,FR_NOR_61,,,,,0,0,25,13,1,0,93,125,,,,,,,,,20,18,,,,,3,0,,,,,,
2020-06-18,FR_NOR_76,,,,,0,0,106,72,1,0,357,359,,,,,,,,,42,50,,,,,4,1,,,,,,
2020-06-18,FR_OCC,,,,,0,0,290,218,2,3,1448,1383,,,,,,,,,64,39,,,,,14,2,,,,,,
2020-06-18,FR_OCC_09,,,,,0,0,2,0,0,0,16,17,,,,,,,,,1,0,,,,,1,0,,,,,,
2020-06-18,FR_OCC_11,,,,,0,0,41,17,1,0,121,109,,,,,,,,,2,1,,,,,1,0,,,,,,
2020-06-18,FR_OCC_12,,,,,0,0,15,9,0,0,68,75,,,,,,,,,0,1,,,,,0,0,,,,,,
2020-06-18,FR_OCC_30,,,,,0,0,49,47,0,0,174,163,,,,,,,,,14,14,,,,,1,1,,,,,,
2020-06-18,FR_OCC_31,,,,,0,0,44,27,0,1,357,270,,,,,,,,,24,17,,,,,4,0,,,,,,
2020-06-18,FR_OCC_32,,,,,0,0,14,9,0,0,46,40,,,,,,,,,2,0,,,,,1,0,,,,,,
2020-06-18,FR_OCC_34,,,,,0,0,69,52,0,0,346,345,,,,,,,,,10,2,,,,,1,0,,,,,,
2020-06-18,FR_OCC_46,,,,,0,0,10,12,0,0,34,35,,,,,,,,,1,0,,,,,0,0,,,,,,
2020-06-18,FR_OCC_48,,,,,0,0,1,0,0,0,13,11,,,,,,,,,0,0,,,,,0,0,,,,,,
2020-06-18,FR_OCC_65,,,,,0,0,14,13,0,1,73,80,,,,,,,,,3,2,,,,,2,0,,,,,,
2020-06-18,FR_OCC_66,,,,,0,0,16,18,0,0,123,154,,,,,,,,,1,0,,,,,1,0,,,,,,
2020-06-18,FR_OCC_81,,,,,0,0,9,14,1,1,54,65,,,,,,,,,4,1,,,,,1,1,,,,,,
2020-06-18,FR_OCC_82,,,,,0,0,6,0,0,0,23,19,,,,,,,,,2,1,,,,,1,0,,,,,,
2020-06-18,FR_PAC,,,,,2,0,520,406,6,6,2705,2458,,,,,,,,,336,342,,,,,40,14,,,,,,
2020-06-18,FR_PAC_04,,,,,0,0,9,4,0,0,54,73,,,,,,,,,1,2,,,,,0,0,,,,,,
2020-06-18,FR_PAC_05,,,,,0,0,8,10,0,0,65,62,,,,,,,,,6,3,,,,,0,0,,,,,,
2020-06-18,FR_PAC_06,,,,,0,0,96,87,1,3,344,336,,,,,,,,,32,47,,,,,3,0,,,,,,
2020-06-18,FR_PAC_13,,,,,2,0,307,237,5,3,1603,1486,,,,,,,,,223,234,,,,,33,13,,,,,,
2020-06-18,FR_PAC_83,,,,,0,0,73,58,0,0,522,384,,,,,,,,,56,46,,,,,4,1,,,,,,
2020-06-18,FR_PAC_84,,,,,0,0,27,10,0,0,117,117,,,,,,,,,18,10,,,,,0,0,,,,,,
2020-06-18,FR_PDL,,,,,2,0,280,184,3,4,1002,978,,,,,,,,,105,122,,,,,9,2,,,,,,
2020-06-18,FR_PDL_44,,,,,1,0,95,62,0,1,335,315,,,,,,,,,37,38,,,,,5,0,,,,,,
2020-06-18,FR_PDL_49,,,,,1,0,86,53,1,1,288,283,,,,,,,,,32,42,,,,,3,1,,,,,,
2020-06-18,FR_PDL_53,,,,,0,0,26,18,0,0,83,91,,,,,,,,,2,7,,,,,0,1,,,,,,
2020-06-18,FR_PDL_72,,,,,0,0,47,37,0,2,169,179,,,,,,,,,19,20,,,,,0,0,,,,,,
2020-06-18,FR_PDL_85,,,,,0,0,26,14,2,0,127,110,,,,,,,,,15,15,,,,,1,0,,,,,,
2020-06-18,ZA,,,,,29,34,903,832,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO,1608,1424,36242,26305,43,29,1614,916,761,568,14533,11189,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05,89,75,1682,953,0,0,9,5,33,16,610,435,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05001,41,55,567,556,0,0,5,2,13,12,269,284,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05045,1,,39,19,0,,0,0,1,,14,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05088,7,5,101,93,0,0,2,2,1,1,46,46,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05147,4,2,290,31,0,0,0,0,0,0,58,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05154,1,,3,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05172,1,,9,8,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05237,0,,4,1,0,,0,0,1,,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05250,,1,1,2,,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05266,3,1,26,30,0,0,0,0,0,0,12,20,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05318,,1,2,2,,0,0,0,,0,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05360,4,4,47,38,0,0,0,0,1,0,15,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05361,19,1,371,36,0,0,0,0,14,0,120,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05376,0,1,8,10,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05380,3,2,16,20,0,0,0,0,0,1,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05615,3,,15,7,0,,0,0,0,,9,5,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05631,1,1,17,16,0,0,0,0,0,0,7,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05686,,1,1,2,,0,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05790,,0,1,3,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05837,0,0,93,16,0,0,1,0,1,1,13,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_05_05887,1,,3,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08,398,332,8043,5529,23,10,543,284,122,89,2166,1474,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08001,231,168,4400,3045,10,6,340,169,74,49,1044,762,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08078,13,21,141,119,0,0,6,6,1,2,25,21,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08141,1,,3,3,0,,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08296,9,3,273,154,1,1,14,7,5,0,42,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08372,2,4,6,16,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08421,1,1,18,21,0,0,1,0,0,0,6,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08433,12,14,527,305,3,1,37,18,6,4,158,91,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08436,1,2,11,9,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08520,3,1,67,35,0,0,2,0,1,1,32,19,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08558,2,1,43,28,0,0,1,0,0,0,11,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08560,,1,13,17,,0,0,0,,0,3,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08573,13,6,141,87,0,1,5,5,0,1,26,16,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08634,10,16,121,105,0,0,2,3,2,2,51,47,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08638,5,6,102,66,1,0,5,1,2,1,40,22,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08675,0,0,9,9,0,0,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08685,1,0,76,35,0,0,4,0,0,1,25,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08758,93,83,2000,1421,8,1,118,72,29,25,686,435,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08832,1,2,37,22,0,0,4,2,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_08_08849,,3,25,14,,0,1,0,,0,4,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_11,540,526,10247,8987,7,8,322,190,243,203,4604,4139,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_11_11001,540,526,10247,8987,7,8,322,190,243,203,4604,4139,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13,207,179,3701,2424,3,2,175,110,90,61,1350,1017,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13001,178,148,3365,2226,2,1,160,99,82,59,1227,943,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13052,10,8,56,37,0,0,3,1,2,0,19,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13140,5,,9,3,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13222,,1,3,2,,0,0,0,,0,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13244,0,2,31,5,0,0,0,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13430,1,3,17,15,0,0,1,1,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13433,3,9,16,14,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13620,1,,2,0,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13654,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13657,,0,6,3,,1,0,1,,0,4,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13683,0,,37,23,1,,4,1,1,,18,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13810,1,2,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13836,7,5,101,50,0,0,4,2,2,1,49,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_13_13838,1,0,21,9,0,0,2,0,2,1,10,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15,16,8,151,138,0,0,6,9,1,1,90,99,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15001,7,4,46,40,0,0,3,1,0,1,25,26,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15238,3,1,16,18,0,0,0,0,0,0,9,15,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15325,1,,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15469,,1,2,3,,0,0,0,,0,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15646,1,,2,1,0,,0,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15759,4,2,10,13,0,0,0,2,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_15_15861,0,,4,2,0,,0,0,1,,3,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_17,2,2,97,113,0,0,4,3,1,0,57,79,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_17_17001,2,1,49,49,0,0,1,1,0,0,23,26,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_17_17380,,1,31,40,,0,1,1,,0,21,32,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_17_17614,0,,2,0,0,,0,0,1,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_18,0,,14,12,0,,1,0,1,,11,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_18_18001,0,,14,11,0,,1,0,1,,11,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19,10,7,135,95,1,0,7,3,6,2,61,48,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19001,5,,45,30,0,,0,1,0,,26,18,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19130,1,,1,0,1,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19137,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19318,1,,3,1,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19548,,2,9,9,,0,1,0,,1,7,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19573,1,3,34,26,0,0,2,0,5,0,10,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19698,,1,10,10,,0,0,1,,1,4,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19743,1,,3,0,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19809,0,,8,4,0,,0,0,1,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_19_19845,1,,4,1,0,,1,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_20,4,5,327,301,1,0,13,8,0,1,93,74,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_20_20001,3,4,212,221,1,0,7,3,0,1,68,62,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_20_20011,1,1,8,8,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23,16,9,202,191,0,1,11,11,5,3,61,73,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23001,8,5,92,103,0,0,4,5,0,1,29,41,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23079,1,,4,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23417,2,1,35,36,0,1,3,2,4,0,10,8,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23500,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23574,,0,1,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23580,1,,1,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23586,,0,1,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23660,,2,22,22,,0,2,0,,0,12,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23670,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23675,1,,2,0,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23678,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23807,1,,2,1,0,,0,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_23_23855,0,,6,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25,25,32,984,884,0,0,22,27,39,32,447,425,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25035,0,0,41,31,0,0,0,0,1,3,12,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25086,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25126,1,,31,25,0,,0,0,1,,15,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25175,,4,36,47,,0,0,0,,1,25,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25183,0,2,3,3,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25214,0,,15,9,0,,0,0,1,,9,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25245,0,,11,7,0,,2,0,1,,5,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25269,0,1,34,27,0,0,1,0,3,1,17,15,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25286,0,2,47,38,0,0,0,0,1,1,25,20,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,CO_25_25290,0,0,26,22,0,0,0,3,1,2,15,9,,,,,,,,,,,,,,,,,,,,,,
