Date,Country,AreaCode,Area,TotalCases
2020-03-02,England,E09000018,Hounslow,3
2020-03-02,England,E09000020,Kensington and Chelsea,6
2020-03-02,England,E08000012,Liverpool,1
2020-03-02,England,E08000021,Newcastle upon Tyne,1
2020-03-02,England,E08000004,Oldham,1
2020-03-02,England,E10000025,Oxfordshire,2
2020-03-02,England,E09000026,Redbridge,2
2020-03-02,England,E08000018,Rotherham,1
2020-03-02,England,E09000028,Southwark,4
2020-03-02,England,E10000028,Staffordshire,1
2020-03-02,England,E06000027,Torbay,4
2020-03-02,England,E08000009,Trafford,3
2020-03-02,England,E09000032,Wandsworth,2
2020-03-02,England,E10000031,Warwickshire,3
2020-03-02,England,E06000014,York,2
2020-03-02,Wales,W11000028,Aneurin Bevan,1
2020-03-02,Wales,W11000023,Betsi Cadwaladr,0
2020-03-02,Wales,W11000029,Cardiff and Vale,2
2020-03-02,Wales,W11000030,Cwm Taf,2
2020-03-02,Wales,W11000025,Hywel Dda,2
2020-03-02,Wales,,Outside Wales,0
2020-03-02,Wales,W11000024,Powys,1
2020-03-02,Wales,W11000031,Swansea Bay,0
2020-03-02,Wales,,Unknown,0
2020-03-03,England,E08000016,Barnsley,3
2020-03-03,England,E06000036,Bracknell Forest,1
2020-03-03,England,E06000023,"Bristol, City of",1
2020-03-03,England,E10000003,Cambridgeshire,1
2020-03-03,England,E10000006,Cumbria,2
2020-03-03,England,E10000007,Derbyshire,4
2020-03-03,England,E10000008,Devon,11
2020-03-03,England,E09000009,Ealing,4
2020-03-03,England,E10000012,Essex,2
2020-03-03,England,E09000015,Harrow,1
2020-03-03,England,E10000015,Hertfordshire,9
2020-03-03,England,E09000018,Hounslow,4
2020-03-03,England,E10000016,Kent,2
2020-03-03,England,E09000022,Lambeth,1
2020-03-03,England,E10000019,Lincolnshire,2
2020-03-03,England,E08000012,Liverpool,3
2020-03-03,England,E08000003,Manchester,1
2020-03-03,England,E06000042,Milton Keynes,2
2020-03-03,England,E10000023,North Yorkshire,1
2020-03-03,England,E10000021,Northamptonshire,2
2020-03-03,England,E10000024,Nottinghamshire,4
2020-03-03,England,E10000025,Oxfordshire,5
2020-03-03,England,E08000019,Sheffield,3
2020-03-03,England,E10000028,Staffordshire,2
2020-03-03,England,E10000030,Surrey,4
2020-03-03,England,E06000030,Swindon,1
2020-03-03,England,E09000032,Wandsworth,3
2020-03-03,England,E09000033,Westminster,2
2020-03-03,England,E08000010,Wigan,3
2020-03-03,England,E06000054,Wiltshire,3
2020-03-03,England,E06000041,Wokingham,2
2020-03-03,Wales,W11000028,Aneurin Bevan,1
2020-03-03,Wales,W11000023,Betsi Cadwaladr,0
2020-03-03,Wales,W11000029,Cardiff and Vale,2
2020-03-03,Wales,W11000030,Cwm Taf,2
2020-03-03,Wales,W11000025,Hywel Dda,2
2020-03-03,Wales,,Outside Wales,0
2020-03-03,Wales,W11000024,Powys,1
2020-03-03,Wales,W11000031,Swansea Bay,0
2020-03-03,Wales,,Unknown,0
2020-03-04,England,E09000003,Barnet,6
2020-03-04,England,E06000043,Brighton and Hove,6
2020-03-04,England,E10000002,Buckinghamshire,2
2020-03-04,England,E06000052,Cornwall and Isles of Scilly,2
2020-03-04,England,E10000007,Derbyshire,6
2020-03-04,England,E10000008,Devon,14
2020-03-04,England,E09000009,Ealing,5
2020-03-04,England,E10000012,Essex,4
2020-03-04,England,E10000013,Gloucestershire,3
2020-03-04,England,E09000013,Hammersmith and Fulham,1
2020-03-04,England,E10000014,Hampshire,2
2020-03-04,England,E10000015,Hertfordshire,11
2020-03-04,England,E09000017,Hillingdon,2
2020-03-04,England,E06000046,Isle of Wight,1
2020-03-04,England,E09000020,Kensington and Chelsea,10
2020-03-04,England,E09000022,Lambeth,2
2020-03-04,England,E08000035,Leeds,3
2020-03-04,England,E09000023,Lewisham,2
2020-03-04,England,E06000032,Luton,2
2020-03-04,England,E08000003,Manchester,2
2020-03-04,England,E06000035,Medway,3
2020-03-04,England,E08000021,Newcastle upon Tyne,2
2020-03-04,England,E08000019,Sheffield,4
2020-03-04,England,E06000045,Southampton,1
2020-03-04,England,E06000033,Southend-on-Sea,1
2020-03-04,England,E09000028,Southwark,5
2020-03-04,England,E10000028,Staffordshire,3
2020-03-04,England,E09000029,Sutton,1
2020-03-04,England,E09000030,Tower Hamlets,2
2020-03-04,England,E08000009,Trafford,4
2020-03-04,England,E10000031,Warwickshire,5
2020-03-04,England,E09000033,Westminster,3
2020-03-04,England,E06000054,Wiltshire,4
2020-03-04,Wales,W11000028,Aneurin Bevan,1
2020-03-04,Wales,W11000023,Betsi Cadwaladr,0
2020-03-04,Wales,W11000029,Cardiff and Vale,2
2020-03-04,Wales,W11000030,Cwm Taf,2
2020-03-04,Wales,W11000025,Hywel Dda,2
2020-03-04,Wales,,Outside Wales,0
2020-03-04,Wales,W11000024,Powys,1
2020-03-04,Wales,W11000031,Swansea Bay,0
2020-03-04,Wales,,Unknown,0
2020-03-05,England,E09000003,Barnet,7
2020-03-05,England,E08000025,Birmingham,3
2020-03-05,England,E08000001,Bolton,2
2020-03-05,England,E06000058,"Bournemouth, Christchurch and Poole",2
2020-03-05,England,E10000003,Cambridgeshire,2
2020-03-05,England,E06000052,Cornwall and Isles of Scilly,3
2020-03-05,England,E08000026,Coventry,1
2020-03-05,England,E10000006,Cumbria,4
2020-03-05,England,E10000008,Devon,15
2020-03-05,England,E09000009,Ealing,6
2020-03-05,England,E10000014,Hampshire,3
2020-03-05,England,E09000017,Hillingdon,4
2020-03-05,England,E09000020,Kensington and Chelsea,16
2020-03-05,England,E10000016,Kent,4
2020-03-05,England,E10000017,Lancashire,4
2020-03-05,England,E10000018,Leicestershire,3
2020-03-05,England,E08000003,Manchester,4
2020-03-05,England,E08000021,Newcastle upon Tyne,3
2020-03-05,England,E08000022,North Tyneside,1
2020-03-05,England,E10000021,Northamptonshire,3
2020-03-05,England,E06000018,Nottingham,2
2020-03-05,England,E08000004,Oldham,2
2020-03-05,England,E08000019,Sheffield,6
2020-03-05,England,E09000028,Southwark,6
2020-03-05,England,E10000028,Staffordshire,4
2020-03-05,England,E08000007,Stockport,2
2020-03-05,England,E09000030,Tower Hamlets,3
2020-03-05,England,E09000031,Waltham Forest,1
2020-03-05,England,E10000031,Warwickshire,7
2020-03-05,England,E09000033,Westminster,4
2020-03-05,England,E08000010,Wigan,4
2020-03-05,England,E06000041,Wokingham,3
2020-03-05,England,E08000031,Wolverhampton,1
2020-03-05,Wales,W11000028,Aneurin Bevan,1
2020-03-05,Wales,W11000023,Betsi Cadwaladr,0
2020-03-05,Wales,W11000029,Cardiff and Vale,2
2020-03-05,Wales,W11000030,Cwm Taf,2
2020-03-05,Wales,W11000025,Hywel Dda,2
2020-03-05,Wales,,Outside Wales,0
2020-03-05,Wales,W11000024,Powys,1
2020-03-05,Wales,W11000031,Swansea Bay,0
2020-03-05,Wales,,Unknown,0
2020-03-06,England,E09000003,Barnet,8
2020-03-06,England,E06000058,"Bournemouth, Christchurch and Poole",3
2020-03-06,England,E06000023,"Bristol, City of",2
2020-03-06,England,E10000002,Buckinghamshire,3
2020-03-06,England,E09000007,Camden,3
2020-03-06,England,E06000052,Cornwall and Isles of Scilly,5
2020-03-06,England,E08000026,Coventry,2
2020-03-06,England,E06000005,Darlington,1
2020-03-06,England,E06000015,Derby,1
2020-03-06,England,E10000007,Derbyshire,7
2020-03-06,England,E10000008,Devon,19
2020-03-06,England,E09000010,Enfield,2
2020-03-06,England,E10000012,Essex,5
2020-03-06,England,E09000012,Hackney,2
2020-03-06,England,E09000013,Hammersmith and Fulham,3
2020-03-06,England,E10000014,Hampshire,9
2020-03-06,England,E09000016,Havering,2
2020-03-06,England,E06000019,"Herefordshire, County of",1
2020-03-06,England,E10000015,Hertfordshire,15
2020-03-06,England,E10000016,Kent,5
2020-03-06,England,E09000022,Lambeth,3
2020-03-06,England,E10000018,Leicestershire,4
2020-03-06,England,E08000012,Liverpool,4
2020-03-06,England,E09000024,Merton,3
2020-03-06,England,E06000042,Milton Keynes,3
2020-03-06,England,E06000013,North Lincolnshire,1
2020-03-06,England,E10000023,North Yorkshire,2
2020-03-06,England,E10000021,Northamptonshire,5
2020-03-06,England,E10000024,Nottinghamshire,6
2020-03-06,England,E10000025,Oxfordshire,8
2020-03-06,England,E09000027,Richmond upon Thames,2
2020-03-06,England,E06000039,Slough,1
2020-03-06,England,E10000027,Somerset,1
2020-03-06,England,E09000028,Southwark,8
2020-03-06,England,E10000030,Surrey,6
2020-03-06,England,E09000029,Sutton,2
2020-03-06,England,E06000030,Swindon,2
2020-03-06,England,E08000008,Tameside,1
2020-03-06,England,E06000027,Torbay,5
2020-03-06,England,E09000030,Tower Hamlets,4
2020-03-06,England,E09000031,Waltham Forest,2
2020-03-06,England,E09000033,Westminster,9
2020-03-06,England,E06000040,Windsor and Maidenhead,1
2020-03-06,Wales,W11000028,Aneurin Bevan,1
2020-03-06,Wales,W11000023,Betsi Cadwaladr,0
2020-03-06,Wales,W11000029,Cardiff and Vale,2
2020-03-06,Wales,W11000030,Cwm Taf,2
2020-03-06,Wales,W11000025,Hywel Dda,2
2020-03-06,Wales,,Outside Wales,0
2020-03-06,Wales,W11000024,Powys,1
2020-03-06,Wales,W11000031,Swansea Bay,0
2020-03-06,Wales,,Unknown,0
2020-03-07,England,E08000001,Bolton,3
2020-03-07,England,E09000005,Brent,2
2020-03-07,England,E06000043,Brighton and Hove,7
2020-03-07,England,E06000023,"Bristol, City of",3
2020-03-07,England,E10000002,Buckinghamshire,4
2020-03-07,England,E08000002,Bury,4
2020-03-07,England,E09000007,Camden,4
2020-03-07,England,E09000008,Croydon,1
2020-03-07,England,E10000006,Cumbria,5
2020-03-07,England,E08000027,Dudley,1
2020-03-07,England,E09000009,Ealing,7
2020-03-07,England,E09000011,Greenwich,1
2020-03-07,England,E10000015,Hertfordshire,17
2020-03-07,England,E09000020,Kensington and Chelsea,17
2020-03-07,England,E09000022,Lambeth,5
2020-03-07,England,E08000035,Leeds,5
2020-03-07,England,E09000023,Lewisham,3
2020-03-07,England,E08000012,Liverpool,5
2020-03-07,England,E08000021,Newcastle upon Tyne,4
2020-03-07,England,E10000021,Northamptonshire,6
2020-03-07,England,E06000018,Nottingham,3
2020-03-07,England,E10000024,Nottinghamshire,8
2020-03-07,England,E08000004,Oldham,4
2020-03-07,England,E10000025,Oxfordshire,9
2020-03-07,England,E08000019,Sheffield,9
2020-03-07,England,E06000051,Shropshire,1
2020-03-07,England,E09000028,Southwark,9
2020-03-07,England,E10000029,Suffolk,1
2020-03-07,England,E08000024,Sunderland,1
2020-03-07,England,E09000029,Sutton,3
2020-03-07,England,E06000027,Torbay,6
2020-03-07,England,E09000030,Tower Hamlets,5
2020-03-07,England,E06000037,West Berkshire,1
2020-03-07,England,E09000033,Westminster,11
2020-03-07,England,E08000031,Wolverhampton,4
2020-03-07,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-07,Scotland,S08000016,Borders,NaN
2020-03-07,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-07,Scotland,S08000029,Fife,NaN
2020-03-07,Scotland,S08000019,Forth Valley,NaN
2020-03-07,Scotland,S08000020,Grampian,NaN
2020-03-07,Scotland,S08000031,Greater Glasgow and Clyde,NaN
2020-03-07,Scotland,S08000022,Highland,NaN
2020-03-07,Scotland,S08000032,Lanarkshire,NaN
2020-03-07,Scotland,S08000024,Lothian,NaN
2020-03-07,Scotland,S08000025,Orkney,NaN
2020-03-07,Scotland,S08000026,Shetland,NaN
2020-03-07,Scotland,S08000030,Tayside,NaN
2020-03-07,Scotland,S08000028,Western Isles,NaN
2020-03-07,Wales,W11000028,Aneurin Bevan,1
2020-03-07,Wales,W11000023,Betsi Cadwaladr,0
2020-03-07,Wales,W11000029,Cardiff and Vale,2
2020-03-07,Wales,W11000030,Cwm Taf,2
2020-03-07,Wales,W11000025,Hywel Dda,2
2020-03-07,Wales,,Outside Wales,0
2020-03-07,Wales,W11000024,Powys,1
2020-03-07,Wales,W11000031,Swansea Bay,0
2020-03-07,Wales,,Unknown,0
2020-03-08,England,E09000002,Barking and Dagenham,2
2020-03-08,England,E09000003,Barnet,9
2020-03-08,England,E08000025,Birmingham,4
2020-03-08,England,E09000005,Brent,3
2020-03-08,England,E09000006,Bromley,2
2020-03-08,England,E10000002,Buckinghamshire,5
2020-03-08,England,E09000007,Camden,6
2020-03-08,England,E08000026,Coventry,3
2020-03-08,England,E10000006,Cumbria,8
2020-03-08,England,E10000007,Derbyshire,8
2020-03-08,England,E10000008,Devon,20
2020-03-08,England,E09000009,Ealing,8
2020-03-08,England,E09000010,Enfield,3
2020-03-08,England,E10000013,Gloucestershire,4
2020-03-08,England,E09000012,Hackney,3
2020-03-08,England,E10000014,Hampshire,10
2020-03-08,England,E09000014,Haringey,1
2020-03-08,England,E10000015,Hertfordshire,19
2020-03-08,England,E09000017,Hillingdon,6
2020-03-08,England,E09000019,Islington,2
2020-03-08,England,E09000020,Kensington and Chelsea,19
2020-03-08,England,E10000016,Kent,6
2020-03-08,England,E09000021,Kingston upon Thames,2
2020-03-08,England,E10000025,Oxfordshire,10
2020-03-08,England,E06000038,Reading,1
2020-03-08,England,E08000019,Sheffield,12
2020-03-08,England,E06000051,Shropshire,2
2020-03-08,England,E06000039,Slough,4
2020-03-08,England,E06000025,South Gloucestershire,1
2020-03-08,England,E09000028,Southwark,11
2020-03-08,England,E10000030,Surrey,8
2020-03-08,England,E09000030,Tower Hamlets,6
2020-03-08,England,E09000032,Wandsworth,5
2020-03-08,England,E09000033,Westminster,12
2020-03-08,England,E08000015,Wirral,3
2020-03-08,England,E08000031,Wolverhampton,5
2020-03-08,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-08,Scotland,S08000016,Borders,NaN
2020-03-08,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-08,Scotland,S08000029,Fife,NaN
2020-03-08,Scotland,S08000019,Forth Valley,NaN
2020-03-08,Scotland,S08000020,Grampian,NaN
2020-03-08,Scotland,S08000031,Greater Glasgow and Clyde,NaN
2020-03-08,Scotland,S08000022,Highland,NaN
2020-03-08,Scotland,S08000032,Lanarkshire,NaN
2020-03-08,Scotland,S08000024,Lothian,NaN
2020-03-08,Scotland,S08000025,Orkney,NaN
2020-03-08,Scotland,S08000026,Shetland,NaN
2020-03-08,Scotland,S08000030,Tayside,NaN
2020-03-08,Scotland,S08000028,Western Isles,NaN
2020-03-08,Wales,W11000028,Aneurin Bevan,1
2020-03-08,Wales,W11000023,Betsi Cadwaladr,0
2020-03-08,Wales,W11000029,Cardiff and Vale,2
2020-03-08,Wales,W11000030,Cwm Taf,2
2020-03-08,Wales,W11000025,Hywel Dda,2
2020-03-08,Wales,,Outside Wales,0
2020-03-08,Wales,W11000024,Powys,1
2020-03-08,Wales,W11000031,Swansea Bay,0
2020-03-08,Wales,,Unknown,0
2020-03-09,England,E09000002,Barking and Dagenham,3
2020-03-09,England,E09000003,Barnet,12
2020-03-09,England,E09000004,Bexley,2
2020-03-09,England,E08000025,Birmingham,5
2020-03-09,England,E06000036,Bracknell Forest,3
2020-03-09,England,E09000005,Brent,6
2020-03-09,England,E09000006,Bromley,3
2020-03-09,England,E10000002,Buckinghamshire,7
2020-03-09,England,E09000007,Camden,8
2020-03-09,England,E06000052,Cornwall and Isles of Scilly,6
2020-03-09,England,E06000047,County Durham,1
2020-03-09,England,E09000008,Croydon,2
2020-03-09,England,E10000006,Cumbria,9
2020-03-09,England,E10000007,Derbyshire,11
2020-03-09,England,E08000027,Dudley,3
2020-03-09,England,E09000010,Enfield,4
2020-03-09,England,E10000012,Essex,6
2020-03-09,England,E10000013,Gloucestershire,5
2020-03-09,England,E09000012,Hackney,5
2020-03-09,England,E09000013,Hammersmith and Fulham,6
2020-03-09,England,E10000014,Hampshire,17
2020-03-09,England,E09000014,Haringey,3
2020-03-09,England,E09000015,Harrow,6
2020-03-09,England,E09000016,Havering,3
2020-03-09,England,E10000015,Hertfordshire,21
2020-03-09,England,E09000020,Kensington and Chelsea,23
2020-03-09,England,E10000016,Kent,8
2020-03-09,England,E08000034,Kirklees,1
2020-03-09,England,E09000022,Lambeth,7
2020-03-09,England,E10000017,Lancashire,5
2020-03-09,England,E08000035,Leeds,8
2020-03-09,England,E10000018,Leicestershire,7
2020-03-09,England,E10000019,Lincolnshire,3
2020-03-09,England,E08000003,Manchester,6
2020-03-09,England,E09000024,Merton,4
2020-03-09,England,E09000025,Newham,1
2020-03-09,England,E06000024,North Somerset,1
2020-03-09,England,E08000022,North Tyneside,2
2020-03-09,England,E10000023,North Yorkshire,3
2020-03-09,England,E10000021,Northamptonshire,8
2020-03-09,England,E06000018,Nottingham,4
2020-03-09,England,E10000025,Oxfordshire,13
2020-03-09,England,E06000044,Portsmouth,1
2020-03-09,England,E08000005,Rochdale,1
2020-03-09,England,E08000018,Rotherham,3
2020-03-09,England,E08000014,Sefton,1
2020-03-09,England,E06000051,Shropshire,3
2020-03-09,England,E06000039,Slough,5
2020-03-09,England,E06000025,South Gloucestershire,3
2020-03-09,England,E06000033,Southend-on-Sea,2
2020-03-09,England,E09000028,Southwark,18
2020-03-09,England,E10000028,Staffordshire,5
2020-03-09,England,E06000004,Stockton-on-Tees,1
2020-03-09,England,E10000030,Surrey,11
2020-03-09,England,E09000029,Sutton,4
2020-03-09,England,E09000030,Tower Hamlets,8
2020-03-09,England,E09000031,Waltham Forest,3
2020-03-09,England,E09000032,Wandsworth,7
2020-03-09,England,E06000007,Warrington,1
2020-03-09,England,E10000031,Warwickshire,8
2020-03-09,England,E10000032,West Sussex,5
2020-03-09,England,E09000033,Westminster,18
2020-03-09,England,E06000040,Windsor and Maidenhead,2
2020-03-09,England,E10000034,Worcestershire,3
2020-03-09,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-09,Scotland,S08000016,Borders,NaN
2020-03-09,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-09,Scotland,S08000029,Fife,NaN
2020-03-09,Scotland,S08000019,Forth Valley,NaN
2020-03-09,Scotland,S08000020,Grampian,NaN
2020-03-09,Scotland,S08000031,Greater Glasgow and Clyde,NaN
2020-03-09,Scotland,S08000022,Highland,NaN
2020-03-09,Scotland,S08000032,Lanarkshire,NaN
2020-03-09,Scotland,S08000024,Lothian,5
2020-03-09,Scotland,S08000025,Orkney,NaN
2020-03-09,Scotland,S08000026,Shetland,NaN
2020-03-09,Scotland,S08000030,Tayside,NaN
2020-03-09,Scotland,S08000028,Western Isles,NaN
2020-03-09,Wales,W11000028,Aneurin Bevan,1
2020-03-09,Wales,W11000023,Betsi Cadwaladr,0
2020-03-09,Wales,W11000029,Cardiff and Vale,2
2020-03-09,Wales,W11000030,Cwm Taf,2
2020-03-09,Wales,W11000025,Hywel Dda,2
2020-03-09,Wales,,Outside Wales,0
2020-03-09,Wales,W11000024,Powys,1
2020-03-09,Wales,W11000031,Swansea Bay,0
2020-03-09,Wales,,Unknown,0
2020-03-10,England,E09000003,Barnet,15
2020-03-10,England,E09000004,Bexley,4
2020-03-10,England,E08000025,Birmingham,9
2020-03-10,England,E06000009,Blackpool,1
2020-03-10,England,E06000058,"Bournemouth, Christchurch and Poole",5
2020-03-10,England,E08000032,Bradford,3
2020-03-10,England,E09000005,Brent,10
2020-03-10,England,E06000043,Brighton and Hove,9
2020-03-10,England,E06000023,"Bristol, City of",4
2020-03-10,England,E09000006,Bromley,5
2020-03-10,England,E10000002,Buckinghamshire,14
2020-03-10,England,E08000033,Calderdale,1
2020-03-10,England,E10000003,Cambridgeshire,5
2020-03-10,England,E09000007,Camden,10
2020-03-10,England,E06000056,Central Bedfordshire,2
2020-03-10,England,E06000049,Cheshire East,1
2020-03-10,England,E06000050,Cheshire West and Chester,3
2020-03-10,England,E06000052,Cornwall and Isles of Scilly,7
2020-03-10,England,E06000015,Derby,3
2020-03-10,England,E10000007,Derbyshire,13
2020-03-10,England,E10000008,Devon,21
2020-03-10,England,E08000017,Doncaster,2
2020-03-10,England,E06000059,Dorset,1
2020-03-10,England,E08000027,Dudley,4
2020-03-10,England,E09000009,Ealing,13
2020-03-10,England,E06000011,East Riding of Yorkshire,3
2020-03-10,England,E09000010,Enfield,9
2020-03-10,England,E10000012,Essex,8
2020-03-10,England,E09000011,Greenwich,4
2020-03-10,England,E09000012,Hackney,6
2020-03-10,England,E09000013,Hammersmith and Fulham,9
2020-03-10,England,E10000014,Hampshire,19
2020-03-10,England,E09000014,Haringey,6
2020-03-10,England,E09000015,Harrow,7
2020-03-10,England,E10000015,Hertfordshire,26
2020-03-10,England,E09000017,Hillingdon,8
2020-03-10,England,E09000018,Hounslow,6
2020-03-10,England,E06000046,Isle of Wight,2
2020-03-10,England,E09000019,Islington,4
2020-03-10,England,E09000020,Kensington and Chelsea,33
2020-03-10,England,E10000016,Kent,12
2020-03-10,England,E08000034,Kirklees,2
2020-03-10,England,E09000022,Lambeth,15
2020-03-10,England,E09000023,Lewisham,4
2020-03-10,England,E10000019,Lincolnshire,7
2020-03-10,England,E08000012,Liverpool,6
2020-03-10,England,E08000003,Manchester,7
2020-03-10,England,E09000024,Merton,10
2020-03-10,England,E08000021,Newcastle upon Tyne,5
2020-03-10,England,E09000025,Newham,2
2020-03-10,England,E10000020,Norfolk,1
2020-03-10,England,E10000023,North Yorkshire,5
2020-03-10,England,E06000018,Nottingham,7
2020-03-10,England,E10000024,Nottinghamshire,9
2020-03-10,England,E08000004,Oldham,6
2020-03-10,England,E10000025,Oxfordshire,19
2020-03-10,England,E06000026,Plymouth,1
2020-03-10,England,E06000038,Reading,2
2020-03-10,England,E06000003,Redcar and Cleveland,1
2020-03-10,England,E08000005,Rochdale,2
2020-03-10,England,E08000018,Rotherham,4
2020-03-10,England,E08000006,Salford,1
2020-03-10,England,E08000019,Sheffield,18
2020-03-10,England,E06000051,Shropshire,5
2020-03-10,England,E10000027,Somerset,3
2020-03-10,England,E06000045,Southampton,3
2020-03-10,England,E09000028,Southwark,24
2020-03-10,England,E10000028,Staffordshire,6
2020-03-10,England,E08000007,Stockport,3
2020-03-10,England,E06000004,Stockton-on-Tees,3
2020-03-10,England,E10000029,Suffolk,3
2020-03-10,England,E10000030,Surrey,16
2020-03-10,England,E09000029,Sutton,6
2020-03-10,England,E08000008,Tameside,2
2020-03-10,England,E06000020,Telford and Wrekin,1
2020-03-10,England,E06000034,Thurrock,1
2020-03-10,England,E09000030,Tower Hamlets,10
2020-03-10,England,E08000009,Trafford,7
2020-03-10,England,E08000030,Walsall,2
2020-03-10,England,E09000032,Wandsworth,16
2020-03-10,England,E10000031,Warwickshire,11
2020-03-10,England,E09000033,Westminster,24
2020-03-10,England,E06000054,Wiltshire,5
2020-03-10,England,E06000040,Windsor and Maidenhead,4
2020-03-10,England,E06000041,Wokingham,5
2020-03-10,England,E08000031,Wolverhampton,8
2020-03-10,England,E10000034,Worcestershire,6
2020-03-10,England,E06000014,York,3
2020-03-10,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-10,Scotland,S08000016,Borders,NaN
2020-03-10,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-10,Scotland,S08000029,Fife,NaN
2020-03-10,Scotland,S08000019,Forth Valley,NaN
2020-03-10,Scotland,S08000020,Grampian,6
2020-03-10,Scotland,S08000031,Greater Glasgow and Clyde,NaN
2020-03-10,Scotland,S08000022,Highland,NaN
2020-03-10,Scotland,S08000032,Lanarkshire,NaN
2020-03-10,Scotland,S08000024,Lothian,7
2020-03-10,Scotland,S08000025,Orkney,NaN
2020-03-10,Scotland,S08000026,Shetland,NaN
2020-03-10,Scotland,S08000030,Tayside,NaN
2020-03-10,Scotland,S08000028,Western Isles,NaN
2020-03-10,Wales,W11000028,Aneurin Bevan,1
2020-03-10,Wales,W11000023,Betsi Cadwaladr,0
2020-03-10,Wales,W11000029,Cardiff and Vale,2
2020-03-10,Wales,W11000030,Cwm Taf,2
2020-03-10,Wales,W11000025,Hywel Dda,2
2020-03-10,Wales,,Outside Wales,0
2020-03-10,Wales,W11000024,Powys,1
2020-03-10,Wales,W11000031,Swansea Bay,0
2020-03-10,Wales,,Unknown,0
2020-03-11,England,E09000002,Barking and Dagenham,4
2020-03-11,England,E09000003,Barnet,26
2020-03-11,England,E08000016,Barnsley,4
2020-03-11,England,E06000022,Bath and North East Somerset,1
2020-03-11,England,E09000004,Bexley,8
2020-03-11,England,E08000025,Birmingham,15
2020-03-11,England,E08000001,Bolton,5
2020-03-11,England,E09000005,Brent,20
2020-03-11,England,E09000006,Bromley,10
2020-03-11,England,E10000002,Buckinghamshire,18
2020-03-11,England,E08000033,Calderdale,3
2020-03-11,England,E10000003,Cambridgeshire,6
2020-03-11,England,E09000007,Camden,20
2020-03-11,England,E06000056,Central Bedfordshire,3
2020-03-11,England,E06000049,Cheshire East,2
2020-03-11,England,E06000050,Cheshire West and Chester,5
2020-03-11,England,E06000052,Cornwall and Isles of Scilly,8
2020-03-11,England,E08000026,Coventry,5
2020-03-11,England,E09000008,Croydon,7
2020-03-11,England,E10000006,Cumbria,12
2020-03-11,England,E06000015,Derby,5
2020-03-11,England,E10000007,Derbyshire,19
